household_key,AGE_DESC,INCOME_DESC,MARITAL_STATUS_CODE,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10
1984,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,867188,820158,1064380,995242,884950,850678,821867,823721,819312,820165
1985,25-34,50-74K,U,Unknown,Unknown,5+,3+,820165,840361,830156,845307,882138,865178,901062,856772,944466,1082185
1986,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,995242,989075,967395,898980,1009769,951526,1118598,988572,1001148,1120213
1987,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1195889,1313189,1325129,1240019,1271704,1231935,1150169,1419980,1435874,1393744
1988,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,823990,840361,831509,845078,6534166,202291,397896,6534178,6533889
1989,65+,15-24K,U,Homeowner,Single Female,1,None/Unknown,820165,834484,866227,6534178,978270,5589247,898847,1005186,948420,7441419
1990,35-44,125-149K,A,Homeowner,2 Adults Kids,5+,3+,820165,840361,834484,856942,847982,860776,859191,6534178,995785,859075
1991,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,15777852,1077851,947068,1085604,882441,7167218,1050229,858863,821741
1992,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1134821,857176,833715,1057260,915605,889912,1131169,5571271,13416250,10250438
1993,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,847982,6534178,991951,961554,879755,973861,1133018,836281,860776
1994,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,979746,1091365,866950,1037986,972569,932863,981760,836703,1053690,982790
1995,25-34,25-34K,B,Unknown,1 Adult Kids,3,2,820165,834484,840361,901062,879445,860776,929018,9677236,6534178,823775
1996,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,856772,853904,1058997,1126899,10356540,884089,833715,1099446,5569230
1997,25-34,50-74K,U,Unknown,Single Male,1,None/Unknown,837208,834484,865178,6534178,979239,991575,911878,8203834,943141,916122
1998,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,908531,827683,874736,892004,824555,1015247,1133018,867667,1102959,1065593
1999,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,847982,857006,1055863,995242,896369,841365,1093816,1127831,43907
2000,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,850290,1016800,1106301,8090521,874058,1050851,871337,17901205,5587133,830024
2001,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534166,1082185,833715,1127831,1083454,1126899,935249,920724,904360,15972113
2002,35-44,35-49K,U,Homeowner,Single Female,1,None/Unknown,904360,868401,6410462,6534178,947068,971165,1106523,1133018,1082185,961554
2003,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,860776,878285,15927661,15927033,1055853,1022003,1076881,9676947
2004,45-54,50-74K,U,Unknown,Unknown,1,None/Unknown,823721,823990,830503,840361,861272,860776,866227,865501,898121,849843
2005,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,6534178,878302,1098066,951526,914513,951590,1036432,895540,847982
2006,45-54,Under 15K,U,Unknown,Single Male,1,None/Unknown,834484,831509,834631,840361,845896,860776,851515,847982,868401,6534178
2007,45-54,50-74K,A,Homeowner,2 Adults Kids,3,1,821867,827656,840361,835618,845078,845307,865456,904360,6534178,6534166
2008,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,856942,981760,986156,5995609,898214,9655629,885290,5570383,820075,891894
2009,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,480014,691111,9244035,694803,9552484,471389,559431,664229,480595,631901
2010,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,887375,6534178,1113588,852317,1033615,985119,978974,899617,938690,12352101
2011,45-54,75-99K,U,Homeowner,Single Male,1,None/Unknown,844818,847982,894236,865174,893501,1007136,863351,1091365,1006184,938394
2012,45-54,25-34K,A,Renter,Single Male,2,None/Unknown,826695,840361,866227,6534178,938700,882441,1132770,845193,972416,920308
2013,19-24,25-34K,U,Unknown,Single Female,1,None/Unknown,861272,866227,1075368,979746,5584027,1050229,1082185,920461,1078763,943247
2014,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,956609,5592931,1106523,1073224,1055283,989075,1054688,951526,14043823,900072
2015,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,830503,834484,834631,865456,847982,878285,981760,1054215,1040346
2016,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,865178,847982,833723,1127624,9527487,866950,1094744,1113588,1051305,1111839
2017,45-54,75-99K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,840361,834484,860776,907014,901062,882138,6534178,953476,5585727
2018,45-54,50-74K,U,Unknown,Unknown,1,None/Unknown,820165,840361,867607,880007,857006,1109352,1082185,1106523,9445919,823709
2019,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,840361,849264,865456,869465,860776,6534178,953476,1017472,5591038
2020,35-44,100-124K,A,Unknown,2 Adults Kids,5+,3+,820165,823721,827656,840361,860776,861272,865456,882138,1029743,895540
2021,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,910291,951590,1092948,1041390,844179,1044078,987480,989075,909894,950935
2022,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,823721,834484,840361,866227,865178,6534178,927191,906335,951590
2023,45-54,35-49K,U,Homeowner,2 Adults Kids,3,1,823721,6534178,1003699,8090509,5569374,10345155,1012523,1116460,1055863,866899
2024,25-34,125-149K,B,Homeowner,2 Adults No Kids,2,None/Unknown,823721,865501,857390,5703832,871574,6534178,1058997,1040553,1126899,840601
2025,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534166,6534178,861272,991223,1029743,1055853,1121603,1118891,872755,832492
2026,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,916122,1007195,1013149,867668,957438,1034499,956609,1038894,1101567,892008
2027,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,866227,904360,819765,9527158,961554,981760,1070702,933968
2028,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1097661,1045220,882190,1033089,881260,895295,942792,1074283,12648296
2029,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,866227,1082185,1003421,892728,979239,1072523,962229,908643,9523059
2030,35-44,75-99K,B,Homeowner,Single Female,1,None/Unknown,840361,834631,6534178,995785,927191,1055425,983050,968936,883916,964327
2031,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,911215,1120741,907014,824555,981760,849843,1133018,1068719,1096842,1038745
2032,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,9296877,883404,862349,860975,1070820,863030,1060408,995242
2033,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,837569,6534166,6534178,1000170,9221914,9527455,1024306,1119089,1003600
2034,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,852014,6534178,397896,480014,1083721,1126899,916122,1058997
2035,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,866227,844165,835530,1024306,909894,828557,969866,995242,1029624
2036,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,821867,860776,6534178,919828,1082185,1126899,1024306,1016709,944836
2037,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,834484,849264,1029743,849843,900802,981760,1001525,844165
2038,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,847982,6534178,849843,931671,923746,858730,908988,1029743,844165
2039,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1050131,1080414,908531,1106523,911812,8090509,8090537,951526,923746
2040,25-34,25-34K,U,Homeowner,Single Male,1,None/Unknown,820165,6534178,1063207,1112957,1029743,5568906,1075524,1097544,1021225,1085604
2041,35-44,35-49K,B,Renter,2 Adults No Kids,2,None/Unknown,840361,845078,6534178,6633093,1127716,1074333,12582050,1007416,1053612,961554
2042,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,845307,844818,927783,856942,860776,397896,839656,985427,908273
2043,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,866227,907014,6534178,1127624,852317,5569230,1019744,1118006
2044,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1035842,9677934,848684,865178,866227,890882,995785,1139830,1077529,832335
2045,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1092236,906584,822339,986912,1029743,1050543,881442,1011212,5572803
2046,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1053690,7166861,890694,961554,995242,5567502,1095751,1127511,966549
2047,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,826695,834631,849264,866227,6534166,6534178,6533889,1404121,1013321,825749
2048,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,6391137,845537,1086644,1106523,1094811,1118598,9705473,1014934,9835509
2049,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1071939,976199,1013433,833715,860776,914190,905120,932863,1123086,848268
2050,35-44,25-34K,A,Homeowner,2 Adults Kids,5+,3+,858918,6534178,824176,951590,948232,980823,905539,826249,997988,882288
2051,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,6534178,1085604,983584,1058709,9803819,1097001,1108940,908531,1133018
2052,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,965331,912146,854190,1017799,8204101,931757,1026209,10355678,901452,852035
2053,45-54,15-24K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,857390,909497,856772,6534178,6534166,980657,1029743,9392700,995242
2054,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,862349,896369,956609,993638,1013572,7168224,1062782,9445919,825343
2055,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,6534178,971836,944139,1041259,9296819,1054424,1104343,1097661,990984
2056,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,1133018,1106523,1125123,962229,998189,965864,1043663,7441192,1121603
2057,35-44,35-49K,A,Homeowner,2 Adults No Kids,2,None/Unknown,840361,865178,6534178,862349,896672,977798,832335,5569338,890610,976621
2058,25-34,125-149K,B,Homeowner,2 Adults No Kids,2,None/Unknown,823721,872137,860776,961554,6534178,5588238,12731436,903325,950098,1082185
2059,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,847982,866227,860776,6533889,10285141,1058997,1061220,896085
2060,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,5569230,986912,866227,1029743,996955,6534077,1012052,910291,1000792
2061,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1085890,880104,1112761,9803433,6395932,1121741,828935,1046262,1125664,960253
2062,25-34,25-34K,U,Unknown,2 Adults No Kids,2,None/Unknown,820165,823990,840361,849264,860776,865178,847982,6534178,1127758,1106301
2063,55-64,75-99K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,844818,866227,904360,909894,986947,986912,981760,885290,961447
2064,19-24,50-74K,U,Unknown,Single Female,1,None/Unknown,834484,860776,861272,904360,6534178,6533889,940510,1006483,1056651,1095275
2065,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830503,8090521,883404,964968,1030819,882830,8090509,8090537,1017363,976621
2066,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,845078,6534178,8090537,1076571,1092026,852015,1122405,850102,8020166,887264
2067,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,912681,924423,945998,866149,819308,910673,1071171,985518,955887,10254152
2068,55-64,50-74K,A,Homeowner,Single Female,2,None/Unknown,834484,860776,847982,904360,907014,6534178,1007195,862349,1082185,1070820
2069,35-44,15-24K,U,Unknown,Single Female,1,None/Unknown,840361,834484,866227,867188,6534178,857849,1005186,981760,1000753,965766
2070,45-54,50-74K,U,Unknown,Unknown,1,None/Unknown,820165,834484,830156,840361,866227,856772,865456,860776,904360,882138
2071,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,918752,903230,999971,7441391,1004906,933835,1044078,6534077,959409
2072,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860776,1070820,893501,904360,897125,995785,853904,833715,831815,5592931
2073,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,860651,857006,6534178,1098126,1094352,929668,5569327,983584,944317,827570
2074,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,867188,6534178,1106523,826249,1101173,1133018,929668,914190,1055863
2075,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,834484,882138,855488,866227,6534178,6533889,1053763,989075,1065593
2076,25-34,100-124K,A,Homeowner,2 Adults Kids,3,1,820165,829323,825123,834484,860776,861272,857390,5703832,6534178,841478
2077,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,872137,6533889,6534166,6534178,1106523,1082185,982989,6463742,1124201
2078,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,871570,6534178,982469,1029743,999971,924770,835254,1082185,1107553,1121410
2079,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,823990,845078,860776,904360,859191,1106301,1042697,6534178,1082185
2080,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,830503,847982,878285,882138,6534178,6534166,8090521,1133018,1106523
2081,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,973673,968417,1053763,998666,12263449,989075,883404,927191,1106523,1133018
2082,45-54,Under 15K,A,Homeowner,2 Adults Kids,3,1,830503,834484,840361,865456,6534178,12577242,882830,995242,1117514,1004906
2083,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827671,829323,830156,840361,845078,867188,847982,882138,859676,6533889
2084,55-64,125-149K,A,Homeowner,2 Adults No Kids,2,None/Unknown,831509,840361,860776,866227,847982,6534178,6534166,862349,1082185,1006062
2085,35-44,35-49K,A,Homeowner,2 Adults No Kids,2,None/Unknown,834484,840361,845307,860776,866227,865178,904360,1038217,899624,6534178
2086,45-54,25-34K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,860776,865178,883268,866227,857006,6534178,1121193,1127141
2087,45-54,100-124K,B,Homeowner,Unknown,1,None/Unknown,820165,821867,840361,834484,830156,837569,882138,6534178,916993,870428
2088,25-34,35-49K,U,Unknown,Single Female,1,None/Unknown,820165,845307,840361,883039,867188,1106301,847049,9245413,1082185,1055283
2089,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1126899,1036693,5592990,855454,985622,1056651,1066579,821867,823721,821815
2090,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,1131506,1098066,995242,866227,1139827,967395,825425,1043743,1055283
2091,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1124100,939578,995242,1048462,1082185,1108643,1120443,1087348,930917,889774
2092,35-44,Under 15K,A,Homeowner,1 Adult Kids,3,1,820165,834484,840361,904360,866227,871570,856772,6534178,907281,879143
2093,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6534178,8090521,8090537,973861,1019497,934653,1125891,1037840,1036432,9835947
2094,45-54,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,834484,860776,847982,5585727,1082185,937426,5584620,927191,5585735,828106
2095,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,827656,830503,840361,6534178,9526563,1068719,6463658,1050131,951526
2096,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,849264,1082185,1133018,1085604,1016800,972742,849315,908531,819304,860776
2097,35-44,15-24K,A,Homeowner,2 Adults Kids,5+,3+,834484,834631,835618,840361,860776,904360,857540,6534178,908938,5569471
2098,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,1082185,934172,820560,979239,995242,6633210,937694,1134398,1031087
2099,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,841266,6534178,1085447,1010190,995242,1029743,7443047,1079699,866227,904360
2100,65+,35-49K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,823990,840361,882138,871570,860776,867607,6534178,6534166,896617
2101,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,928049,849843,995242,948232,983584,1121384,1029743,981760,1098066,1101010
2102,55-64,175-199K,A,Homeowner,2 Adults No Kids,2,None/Unknown,823990,834484,844818,840361,904360,995242,12262778,5569230,996009,989824
2103,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1057260,911878,967300,986912,1138125,962568,996070,1007195,1027512,1046262
2104,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,860776,6534178,1133018,1082185,6773238,1089074,13512131,1109352,1086252
2105,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,847982,6534178,1133018,1056762,1058779,1005186,913202,999971,1106523,904360
2106,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,6534178,6533889,6534166,990656,1082185,854852,1018995,944836
2107,35-44,75-99K,A,Homeowner,2 Adults Kids,5+,3+,820165,840361,834484,831728,901062,866227,1045220,12577242,1122889,5995281
2108,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,6534178,1007195,1029743,8090533,6533936,995242,1077851,903230
2109,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,840361,878285,9527494,942088,942792,981760,997796,871909,1022105
2110,35-44,125-149K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,840361,845307,860776,866227,861272,901062,1009449,6534178
2111,45-54,75-99K,U,Homeowner,2 Adults No Kids,2,None/Unknown,834484,841035,860776,890610,6534178,1051323,1058997,846334,1109374,956813
2112,45-54,35-49K,A,Homeowner,2 Adults Kids,5+,3+,840361,845078,860776,904360,911162,867188,6534178,995785,1055646,13213349
2113,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,841905,6534178,948232,886787,5568378,5584027,1101010,1059930,889618
2114,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,829563,857006,6533889,6534178,397896,986912,885290,1005186,898847,933835
2115,35-44,150-174K,A,Homeowner,2 Adults Kids,5+,3+,823721,820165,830503,840361,830156,834484,866227,907014,869465,865456
2116,35-44,75-99K,A,Homeowner,2 Adults Kids,5+,3+,820165,840361,834484,841266,844818,857390,885356,866227,904360,856772
2117,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,877447,1082185,1133018,1116207,933060,1128812,860975,909894,6534077
2118,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,872137,6534178,923746,995242,865303,904360,1070702,1038560,851508
2119,25-34,50-74K,U,Homeowner,Single Male,1,None/Unknown,840361,847982,6534178,1082185,905539,961554,1074608,1110292,1019883,965766
2120,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,480014,511273,577318,687292,9418754,13379356,9798068,486782,554622,751280
2121,55-64,35-49K,B,Homeowner,2 Adults No Kids,2,None/Unknown,820165,834484,840361,845896,860776,6534178,1404121,1082185,1057260,13008321
2122,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,914190,6534178,1113687,15596959,12781828,1026055,978868,16809348,836181,12782182
2123,45-54,75-99K,U,Homeowner,2 Adults No Kids,2,None/Unknown,840361,834484,831728,852014,866227,889223,858918,920978,995242,1076199
2124,25-34,50-74K,A,Homeowner,2 Adults Kids,4,2,820165,834484,840361,845307,849264,860776,856772,6534178,5592736,1126899
2125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,821867,827656,844818,840361,882138,872137,866227,5703832,6534178,6534166
2126,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,860776,883616,6534178,1126711,1082185,1087719,1104343,1133011,1106286
2127,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,865178,847982,6534178,1071939,1012873,1049178,863506,8205218,1007195,1056746
2128,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,6534178,886125,1106523,851066,904360,897125,1112473,939578,981760
2129,25-34,35-49K,U,Unknown,1 Adult Kids,2,1,820165,830156,860776,865456,6534166,6534178,6544236,1050851,862139,5584847
2130,25-34,50-74K,B,Homeowner,Single Female,1,None/Unknown,834484,840361,835618,830156,872137,6534178,969292,1071939,823850,912553
2131,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,859191,847982,907014,1095275,1007195,935126,1079542,981760,1013321,865196
2132,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,845896,976065,1076881,10456655,1133018,986947,13416937,985386,1127831
2133,55-64,100-124K,A,Unknown,2 Adults No Kids,2,None/Unknown,820165,823721,840361,834484,845307,844818,860776,857390,6534178,1057949
2134,35-44,35-49K,U,Unknown,Single Female,1,None/Unknown,829323,834484,860776,897125,856772,1051468,1075827,6534166,6034964,976199
2135,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,6534178,836393,863070,908846,861272,889912,1109352,912287,986912
2136,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,820165,834484,901062,872137,1007269,1082185,995785,9707498,938300,1024306
2137,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,6534166,6534178,1153346,937571,912681,920844,910673,883370
2138,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,860776,908531,1053690,999971,927238,844165,1092026,1012873,862349
2139,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827656,844818,866227,6534178,1005186,875392,929668,989409,957374,995242
2140,65+,15-24K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,830503,834631,6534178,6534166,843842,862349,1005186,1100658,1127831
2141,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,827656,845307,854496,914190,879280,897671,5569327,1120741,983753,1101980
2142,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830156,840361,830503,837569,867188,860776,856772,908213,1038217,6534178
2143,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1127624,6904423,824931,8205218,883963,945244,971195,1009321,912681,960984
2144,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,849264,6534178,397896,908846,170997,1132280,350312,12530431,372396
2145,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830156,6534178,997821,13876877,866211,6391080,851903,864063,9859041,890559
2146,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,861272,1053690,6423911,7135183,998678,1029743,887375,898121,914190,877455
2147,25-34,75-99K,A,Homeowner,2 Adults Kids,3,1,820165,840361,834484,844818,860776,857390,904360,872137,6534178,961554
2148,55-64,35-49K,A,Homeowner,2 Adults Kids,4,2,834484,827656,867188,909899,6534178,892144,1133018,950894,938597,895930
2149,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,6534178,13416117,6534166,13095289,1133018,941854,1082185,923746,1079654
2150,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,979746,866950,883404,1106523,886125,1071333,9836903,869900,821867,823721
2151,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1122268,849843,1036432,930917,15716403,972742,920799,840601,9445588,857849
2152,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1404121,870424,911388,1047486,998444,910439,1126899,5567474,947326,824305
2153,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,6534166,1092026,874025,13841744,995242,907014,927191,5592931,1029743
2154,45-54,35-49K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,840361,860776,6534178,1133018,1062966,847270,5569374,1082185,871611
2155,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,868401,996123,1115360,1088858,1029988,1077359,9368132,923746,912322
2156,45-54,50-74K,A,Homeowner,2 Adults No Kids,2,None/Unknown,820165,861272,6534178,995242,1123720,1122358,1074241,8090537,1010123,1074283
2157,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1007195,994928,987480,904360,907014,1133018,941850,996444,831763,1023531
2158,25-34,50-74K,B,Probable Renter,Single Female,1,None/Unknown,820165,829323,6534178,862349,878996,919644,1014802,930917,6533765,9396750
2159,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,841266,6534178,8090537,1038745,1133018,10351524,10285144,1091158,886814
2160,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,953539,999971,5592773,1018174,874972,1082185,1070702,10309712,1007195,911878
2161,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,861272,6534178,6534166,951590,1053690,1101653,5569319,1077490,958208,1126899
2162,45-54,75-99K,U,Homeowner,Unknown,1,None/Unknown,830156,840361,6534178,969419,9571047,1096036,1083461,1052294,1003103,1082185
2163,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1047956,1016274,9338009,908531,839454,5569471,862349,859987,821867,823721
2164,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,1007195,911878,1019443,923746,6034249,1004906,981760,9445919,1056746
2165,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,837569,17105491,12782014,10457180,1051040,821867,823721,819312,820165,821815
2166,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,879755,1016800,951590,999971,844165,1106523,821867,823721,820165,819312
2167,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,840361,849264,959985,1106523,959900,1096036,1003188,1053763,977499,917494
2168,35-44,50-74K,U,Unknown,Single Female,1,None/Unknown,834484,847982,904360,857006,867188,844179,1007195,911878,1096036,1085604
2169,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1404121,6534178,920724,904360,5584100,1131506,9526432,1119761,869322,1009813
2170,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,834484,840361,856772,847982,6534178,7160764,883916,995242,1037840,917216
2171,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,830503,844818,861272,872137,876042,6534178,1106073,9527158,951590,983078
2172,25-34,100-124K,A,Homeowner,2 Adults No Kids,2,None/Unknown,860776,1029743,986947,837304,885406,8011397,1101744,938566,1082185,13007896
2173,25-34,35-49K,U,Unknown,2 Adults No Kids,2,None/Unknown,847982,6534178,925514,913210,935284,5584645,942088,1013999,917407,13842088
2174,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,866227,6904925,7440665,9297372,999971,860975,5588121,860101,912553,990440
2175,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,823990,840361,57462,6978917,929558,1101822,1088387,6904466,1079023,1094606
2176,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,856772,847982,1388206,6534178,1404121,1252394,5569327,1133018,5586642,1169553
2177,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,852014,947068,1126699,1029252,915041,989069,8090521,1106373,823721,821867
